Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_RSI(C,14)","Exit_RSI(C,14)","Entry_SMA(C,90)","Exit_SMA(C,90)","Entry_SMA(C,30)","Exit_SMA(C,30)","Entry_TR(df,14)","Exit_TR(df,14)","Entry_DM(df,14)","Exit_DM(df,14)","Entry_DM1(df,14)","Exit_DM1(df,14)","Entry_λ(DM(df,14),14)","Exit_λ(DM(df,14),14)","Entry_λ(DM1(df,14),14)","Exit_λ(DM1(df,14),14)","Entry_λ(λ(DM(df,1…,λ(DM1(df,…)","Exit_λ(λ(DM(df,1…,λ(DM1(df,…)",Entry_λ(λ(λ(DM(df…),Exit_λ(λ(λ(DM(df…),Entry_λ,Exit_λ,"Entry_λ(λ,λ)","Exit_λ(λ,λ)",Entry_λ(C),Exit_λ(C),"Entry_λ(λ(C),λ(C))","Exit_λ(λ(C),λ(C))","Entry_λ(λ(λ(C),λ(…)","Exit_λ(λ(λ(C),λ(…)",Entry_λ(λ),Exit_λ(λ)
70657,1035,1038,194.0500030517578,183.25,,,-763095.8156280518,-0.05565577367642294,2024-03-06,2024-03-12,6 days,,64.08805714996666,49.43633680421944,153.85944519042968,156.04000074598525,178.97000122070312,180.63666788736978,5.578571864536831,5.885714939662388,1.196429661342076,1.0392859322684151,1.0071454729352678,1.6428604125976562,8.5459261524434,7.423470944774394,7.193896235251914,11.734717232840401,8.58986768648954,22.503413413087998,24.332274208553518,20.176823810022878,181.4550018310547,182.96000137329102,1.429879049942889,-0.57962978884988,179.89293939750524,180.6734935224199,5.234772960401983,3.782484549456143,4.776713105628081,4.585370425705228,168.873524932646,172.40151202139484
70754,1051,1056,183.0,203.0,,,1415080.0,0.1092896174863387,2024-04-02,2024-04-09,7 days,,56.43968453299274,72.27045302090951,163.67111197577583,167.5400010002984,180.8816680908203,182.8133346557617,6.414287022181919,5.942858014787946,0.9714290073939732,2.5821424211774553,1.7892848423549108,0.6178567068917411,6.938778624242666,18.443874436981826,12.780606016820792,4.413262192083865,29.624795595361338,61.383945297226305,35.692489322534996,38.37279380243763,180.46750106811524,181.61000137329103,0.41542958713034595,2.454612924528178,178.87389007299993,183.98381421663882,0.7363517072745367,4.72515276179368,0.421061348098027,2.2510343917110784,166.83100491381586,163.489014143095
74594,1077,1083,192.5500030517578,206.60000610351562,,,1048045.9276428223,0.07296807493677959,2024-05-13,2024-05-22,9 days,,45.28161881488841,52.58685787812254,181.72111189100477,184.28055623372396,197.87166798909504,201.2883336385091,6.689286368233817,8.260716029575892,1.053570338657924,1.5821435110909599,1.582141331263951,2.5107127598353793,7.525502418985172,11.30102507922114,11.301009509028221,17.93366257025271,20.054203903938177,22.68756064903926,34.01643210377532,15.843178128380105,201.80000076293945,201.30999984741212,-1.5635102182752425,-0.09749760606681025,197.10410002305667,198.54219303180045,1.023907044566215,1.500860044498097,3.352240692161363,1.8430458929897355,190.47931515276161,189.8225414368256
70025,1160,1183,220.0800018310547,230.1300048828125,,,703751.4636993408,0.04566522613659707,2024-09-11,2024-10-15,34 days,,37.59882286882824,54.17595816522355,219.40366600884332,225.9042214287652,230.86600036621093,225.37533213297527,5.697854178292411,7.637858799525669,0.5585719517299107,2.0407137189592635,2.1635709490094865,1.2807137625558036,3.989799655213648,14.576526563994738,15.454078207210618,9.147955446827169,58.96086487023222,22.881726626070613,29.54601379028184,24.476625207361845,230.68800048828126,226.78049850463867,-2.0251410050017835,0.5202263812890269,228.33312015029307,227.7957421476366,-2.38286330464058,0.8999373814884848,-0.15711155835243967,0.6874641037461081,217.357572618284,209.67449472268765
70025,1183,1186,230.1300048828125,222.0,,,-569303.5919189453,-0.03532787863517617,2024-10-15,2024-10-18,3 days,,54.17595816522355,43.27976374010576,225.9042214287652,226.42122158474393,225.37533213297527,224.86499888102213,7.637858799525669,7.857857840401786,2.0407137189592635,1.0692858014787947,1.2807137625558036,2.1635709490094865,14.576526563994738,7.637755724848534,9.147955446827169,15.454078207210618,22.881726626070613,33.84885975431525,24.476625207361845,24.60681272000833,226.78049850463867,228.11649856567382,0.5202263812890269,-0.8986475286281221,227.7957421476366,227.1861711583027,0.8999373814884848,-0.1287618058637463,0.6874641037461081,0.5346245312372109,209.67449472268765,213.2352338275396
73588,1190,1228,211.25,189.10000610351562,,,-1629973.7508544922,-0.10485204211353549,2024-10-24,2024-12-19,56 days,,33.84332873684808,37.47339044969445,226.2239993625217,215.47499966091578,224.06499888102215,199.44833272298177,6.410712105887277,4.7192873273577005,0.6600003923688617,1.0142854963030135,2.215714590890067,1.5221426827566964,4.7142885169204405,7.244896402164382,15.826532792071907,10.872447733976403,54.09834450137957,20.022533681279036,30.22006454806728,31.797230455038406,226.76299896240235,201.2025001525879,-1.7894736897743257,-1.2974406996469592,223.4684767704695,201.7903017176543,-3.3313791650305404,-1.1757441571868696,-1.1626469092504115,-0.505424942338118,208.51964996624625,189.51409691772153
1,1244,1271,175.17999267578125,160.1699981689453,,,-15.009994506835938,-0.08568326940517723,2025-01-13,2025-02-18,36 days,,26.750847427854264,39.757065079989296,207.54833289252386,191.78177795410156,195.6959996541341,172.75300089518228,5.8285707746233255,5.7828554425920755,0.5407137189592633,1.3392868041992188,2.2785720825195312,1.9471435546875,3.862240849709024,9.566334315708705,16.27551487513951,13.908168247767858,61.64179462219518,18.495957136124844,52.354393800645404,17.730657400951817,190.70950012207032,169.7020004272461,-2.590156421230162,-0.8041791437585281,191.327336312179,171.83386566463,-5.472950823888567,-5.425649451511305,-3.9041885620282275,-4.981559005853759,176.37870058157668,155.69518827167377
73881,1235,1271,188.35000610351562,160.1699981689453,,,-2081967.1662139893,-0.1496151155900829,2024-12-31,2025-02-18,49 days,,39.07885070611872,39.757065079989296,212.410888671875,191.78177795410156,197.95966695149738,172.75300089518228,5.737145560128348,5.7828554425920755,0.4342858450753348,1.3392868041992188,2.0657141549246654,1.9471435546875,3.1020417505381057,9.566334315708705,14.755101106604753,13.908168247767858,65.25713239397322,18.495957136124844,35.99893022917016,17.730657400951817,200.15,169.7020004272461,-1.3222368705728718,-0.8041791437585281,198.22507516936332,171.83386566463,-2.9181282747468913,-5.425649451511305,-1.975119933530359,-4.981559005853759,186.27955896701332,155.69518827167377
73638,1282,1284,160.6999969482422,158.0,,,-198822.3752746582,-0.01680147479474936,2025-03-06,2025-03-10,4 days,,44.82461736403046,37.951560672468744,184.664111328125,183.602222527398,165.92066701253256,164.91366729736328,4.98357173374721,5.091429574148996,1.1642870221819197,1.1278577532087053,1.1114283970424108,1.2414278302873885,8.316335872727997,8.056126808633609,7.938774264588648,8.867341644909917,2.3227256225879724,4.793431314054606,26.75673536068635,25.685391790581257,162.55550079345704,160.74650039672852,-0.19020682713824488,-1.3752391481429262,164.8671542999667,163.68522822222585,-4.643038481137779,-4.514589259022131,-4.903189233377802,-4.755417202254233,151.03652330908278,152.59300794466895
62993,1308,1313,184.6999969482422,193.0,,,522842.0922393799,0.044937754135879526,2025-04-17,2025-04-25,8 days,,62.602556447905435,57.181685889840985,177.0977786593967,176.25755666097004,169.95333506266277,175.8290023803711,7.490711757114956,7.464998517717634,2.0364281790597096,2.097142900739397,2.095715114048549,2.547857012067522,14.545915564712212,14.97959214813855,14.96939367177535,18.198978657625158,1.4347744205221606,9.703210329142154,33.15983278159665,14.741235959537423,176.35850219726564,182.094002532959,1.3304242411509286,0.5619243799148669,174.26822899983003,179.9764122178819,3.6539853816548487,5.812069256866749,3.0821135596434317,4.86265604687358,160.37637714713685,165.55795915677038
64200,1315,1316,189.3699951171875,189.14999389648438,,,-14124.078369140625,-0.0011617533208837516,2025-04-29,2025-04-30,1 days,,59.55794463939613,58.88712178034552,175.9264456854926,175.81000111897785,178.06233622233074,179.058669535319,7.087857927594866,6.2228578839983255,2.2464283534458707,2.2464283534458707,1.969285147530692,0.9764273507254464,16.045916810327647,16.045916810327647,14.066322482362088,6.974481076610331,6.57405219427218,39.40607707247557,7.975255005961133,9.809114072413239,183.45150299072264,183.8280029296875,0.7471057935024178,0.6331724783914857,181.33012116869267,181.9049267367814,5.504473968992556,5.276653200935442,5.119116706996169,5.1506240057840245,166.99197833901593,167.20696020347577
